10000 4655
7666 3610 1.000000000
7667 3561 1.000000000
7667 3610 1.000000000
7668 3562 1.000000000
7668 3611 1.000000000
7669 3562 1.000000000
7669 3611 1.000000000
7670 3563 1.000000000
7670 3612 1.000000000
7671 3563 1.000000000
7671 3612 1.000000000
7672 3564 1.000000000
7672 3613 1.000000000
7673 3564 1.000000000
7673 3613 1.000000000
7674 3565 1.000000000
7674 3614 1.000000000
7675 3565 1.000000000
7675 3614 1.000000000
7676 3566 1.000000000
7676 3615 1.000000000
7677 3566 1.000000000
7677 3615 1.000000000
7678 3567 1.000000000
7678 3616 1.000000000
7679 3567 1.000000000
7679 3616 1.000000000
7680 3568 1.000000000
7680 3617 1.000000000
7681 3568 1.000000000
7681 3617 1.000000000
7682 3569 1.000000000
7682 3618 1.000000000
7683 3569 1.000000000
7683 3618 1.000000000
7684 3570 1.000000000
7684 3619 1.000000000
7685 3570 1.000000000
7685 3619 1.000000000
7686 3571 1.000000000
7686 3620 1.000000000
7687 3571 1.000000000
7687 3620 1.000000000
7688 3572 1.000000000
7688 3621 1.000000000
7689 3572 1.000000000
7689 3621 1.000000000
7690 3573 1.000000000
7690 3622 1.000000000
7691 3573 1.000000000
7691 3622 1.000000000
7692 3574 1.000000000
7692 3623 1.000000000
7693 3574 1.000000000
7693 3623 1.000000000
7694 3575 1.000000000
7694 3624 1.000000000
7695 3575 1.000000000
7695 3624 1.000000000
7696 3576 1.000000000
7696 3625 1.000000000
7697 3576 1.000000000
7697 3625 1.000000000
7698 3577 1.000000000
7698 3626 1.000000000
7699 3577 1.000000000
7699 3626 1.000000000
7702 3578 1.000000000
7702 3627 1.000000000
7703 3578 1.000000000
7703 3627 1.000000000
7704 3579 1.000000000
7704 3628 1.000000000
7705 3579 1.000000000
7705 3628 1.000000000
7706 3580 1.000000000
7706 3629 1.000000000
7707 3580 1.000000000
7707 3629 1.000000000
7708 3581 1.000000000
7708 3630 1.000000000
7709 3581 1.000000000
7709 3630 1.000000000
7710 3582 1.000000000
7710 3631 1.000000000
7711 3582 1.000000000
7711 3631 1.000000000
7712 3583 1.000000000
7712 3632 1.000000000
7713 3583 1.000000000
7713 3632 1.000000000
7714 3584 1.000000000
7714 3633 1.000000000
7715 3584 1.000000000
7715 3633 1.000000000
7716 3585 1.000000000
7716 3634 1.000000000
7717 3585 1.000000000
7717 3634 1.000000000
7718 3586 1.000000000
7718 3635 1.000000000
7719 3586 1.000000000
7719 3635 1.000000000
7720 3587 1.000000000
7720 3636 1.000000000
7721 3587 1.000000000
7721 3636 1.000000000
7722 3588 1.000000000
7722 3637 1.000000000
7723 3588 1.000000000
7723 3637 1.000000000
7724 3589 1.000000000
7724 3638 1.000000000
7725 3589 1.000000000
7725 3638 1.000000000
7726 3590 1.000000000
7726 3639 1.000000000
7727 3590 1.000000000
7727 3639 1.000000000
7728 3591 1.000000000
7728 3640 1.000000000
7729 3591 1.000000000
7729 3640 1.000000000
7730 3592 1.000000000
7730 3641 1.000000000
7731 3592 1.000000000
7731 3641 1.000000000
7732 3593 1.000000000
7732 3642 1.000000000
7733 3593 1.000000000
7733 3642 1.000000000
7734 3594 1.000000000
7734 3643 1.000000000
7735 3594 1.000000000
7735 3643 1.000000000
7736 3595 1.000000000
7736 3644 1.000000000
7737 3595 1.000000000
7737 3644 1.000000000
7738 3596 1.000000000
7738 3645 1.000000000
7739 3596 1.000000000
7739 3645 1.000000000
7740 3597 1.000000000
7740 3646 1.000000000
7741 3597 1.000000000
7741 3646 1.000000000
7742 3598 1.000000000
7742 3647 1.000000000
7743 3598 1.000000000
7743 3647 1.000000000
7744 3599 1.000000000
7744 3648 1.000000000
7745 3599 1.000000000
7745 3648 1.000000000
7746 3600 1.000000000
7746 3649 1.000000000
7747 3600 1.000000000
7747 3649 1.000000000
7748 3601 1.000000000
7748 3650 1.000000000
7749 3601 1.000000000
7749 3650 1.000000000
7750 3602 1.000000000
7750 3651 1.000000000
7751 3602 1.000000000
7751 3651 1.000000000
7752 3603 1.000000000
7752 3652 1.000000000
7753 3603 1.000000000
7753 3652 1.000000000
7754 3604 1.000000000
7754 3653 1.000000000
7755 3604 1.000000000
7755 3653 1.000000000
7756 3605 1.000000000
7756 3654 1.000000000
7757 3605 1.000000000
7757 3654 1.000000000
7758 3606 1.000000000
7758 3655 1.000000000
7759 3606 1.000000000
7759 3655 1.000000000
7760 3607 1.000000000
7760 3656 1.000000000
7761 3607 1.000000000
7761 3656 1.000000000
7762 3608 1.000000000
7762 3657 1.000000000
7763 3608 1.000000000
7763 3657 1.000000000
7764 3609 1.000000000
7764 3658 1.000000000
7765 3609 1.000000000
7765 3658 1.000000000
7766 3610 1.000000000
7766 3659 1.000000000
7767 3610 1.000000000
7767 3659 1.000000000
7768 3611 1.000000000
7768 3660 1.000000000
7769 3611 1.000000000
7769 3660 1.000000000
7770 3612 1.000000000
7770 3661 1.000000000
7771 3612 1.000000000
7771 3661 1.000000000
7772 3613 1.000000000
7772 3662 1.000000000
7773 3613 1.000000000
7773 3662 1.000000000
7774 3614 1.000000000
7774 3663 1.000000000
7775 3614 1.000000000
7775 3663 1.000000000
7776 3615 1.000000000
7776 3664 1.000000000
7777 3615 1.000000000
7777 3664 1.000000000
7778 3616 1.000000000
7778 3665 1.000000000
7779 3616 1.000000000
7779 3665 1.000000000
7780 3617 1.000000000
7780 3666 1.000000000
7781 3617 1.000000000
7781 3666 1.000000000
7782 3618 1.000000000
7782 3667 1.000000000
7783 3618 1.000000000
7783 3667 1.000000000
7784 3619 1.000000000
7784 3668 1.000000000
7785 3619 1.000000000
7785 3668 1.000000000
7786 3620 1.000000000
7786 3669 1.000000000
7787 3620 1.000000000
7787 3669 1.000000000
7788 3621 1.000000000
7788 3670 1.000000000
7789 3621 1.000000000
7789 3670 1.000000000
7790 3622 1.000000000
7790 3671 1.000000000
7791 3622 1.000000000
7791 3671 1.000000000
7792 3623 1.000000000
7792 3672 1.000000000
7793 3623 1.000000000
7793 3672 1.000000000
7794 3624 1.000000000
7794 3673 1.000000000
7795 3624 1.000000000
7795 3673 1.000000000
7796 3625 1.000000000
7796 3674 1.000000000
7797 3625 1.000000000
7797 3674 1.000000000
7798 3626 1.000000000
7798 3675 1.000000000
7799 3626 1.000000000
7799 3675 1.000000000
7802 3627 1.000000000
7802 3676 1.000000000
7803 3627 1.000000000
7803 3676 1.000000000
7804 3628 1.000000000
7804 3677 1.000000000
7805 3628 1.000000000
7805 3677 1.000000000
7806 3629 1.000000000
7806 3678 1.000000000
7807 3629 1.000000000
7807 3678 1.000000000
7808 3630 1.000000000
7808 3679 1.000000000
7809 3630 1.000000000
7809 3679 1.000000000
7810 3631 1.000000000
7810 3680 1.000000000
7811 3631 1.000000000
7811 3680 1.000000000
7812 3632 1.000000000
7812 3681 1.000000000
7813 3632 1.000000000
7813 3681 1.000000000
7814 3633 1.000000000
7814 3682 1.000000000
7815 3633 1.000000000
7815 3682 1.000000000
7816 3634 1.000000000
7816 3683 1.000000000
7817 3634 1.000000000
7817 3683 1.000000000
7818 3635 1.000000000
7818 3684 1.000000000
7819 3635 1.000000000
7819 3684 1.000000000
7820 3636 1.000000000
7820 3685 1.000000000
7821 3636 1.000000000
7821 3685 1.000000000
7822 3637 1.000000000
7822 3686 1.000000000
7823 3637 1.000000000
7823 3686 1.000000000
7824 3638 1.000000000
7824 3687 1.000000000
7825 3638 1.000000000
7825 3687 1.000000000
7826 3639 1.000000000
7826 3688 1.000000000
7827 3639 1.000000000
7827 3688 1.000000000
7828 3640 1.000000000
7828 3689 1.000000000
7829 3640 1.000000000
7829 3689 1.000000000
7830 3641 1.000000000
7830 3690 1.000000000
7831 3641 1.000000000
7831 3690 1.000000000
7832 3642 1.000000000
7832 3691 1.000000000
7833 3642 1.000000000
7833 3691 1.000000000
7834 3643 1.000000000
7834 3692 1.000000000
7835 3643 1.000000000
7835 3692 1.000000000
7836 3644 1.000000000
7836 3693 1.000000000
7837 3644 1.000000000
7837 3693 1.000000000
7838 3645 1.000000000
7838 3694 1.000000000
7839 3645 1.000000000
7839 3694 1.000000000
7840 3646 1.000000000
7840 3695 1.000000000
7841 3646 1.000000000
7841 3695 1.000000000
7842 3647 1.000000000
7842 3696 1.000000000
7843 3647 1.000000000
7843 3696 1.000000000
7844 3648 1.000000000
7844 3697 1.000000000
7845 3648 1.000000000
7845 3697 1.000000000
7846 3649 1.000000000
7846 3698 1.000000000
7847 3649 1.000000000
7847 3698 1.000000000
7848 3650 1.000000000
7848 3699 1.000000000
7849 3650 1.000000000
7849 3699 1.000000000
7850 3651 1.000000000
7850 3700 1.000000000
7851 3651 1.000000000
7851 3700 1.000000000
7852 3652 1.000000000
7852 3701 1.000000000
7853 3652 1.000000000
7853 3701 1.000000000
7854 3653 1.000000000
7854 3702 1.000000000
7855 3653 1.000000000
7855 3702 1.000000000
7856 3654 1.000000000
7856 3703 1.000000000
7857 3654 1.000000000
7857 3703 1.000000000
7858 3655 1.000000000
7858 3704 1.000000000
7859 3655 1.000000000
7859 3704 1.000000000
7860 3656 1.000000000
7860 3705 1.000000000
7861 3656 1.000000000
7861 3705 1.000000000
7862 3657 1.000000000
7862 3706 1.000000000
7863 3657 1.000000000
7863 3706 1.000000000
7864 3658 1.000000000
7864 3707 1.000000000
7865 3658 1.000000000
7865 3707 1.000000000
7866 3659 1.000000000
7866 3708 1.000000000
7867 3659 1.000000000
7867 3708 1.000000000
7868 3660 1.000000000
7868 3709 1.000000000
7869 3660 1.000000000
7869 3709 1.000000000
7870 3661 1.000000000
7870 3710 1.000000000
7871 3661 1.000000000
7871 3710 1.000000000
7872 3662 1.000000000
7872 3711 1.000000000
7873 3662 1.000000000
7873 3711 1.000000000
7874 3663 1.000000000
7874 3712 1.000000000
7875 3663 1.000000000
7875 3712 1.000000000
7876 3664 1.000000000
7876 3713 1.000000000
7877 3664 1.000000000
7877 3713 1.000000000
7878 3665 1.000000000
7878 3714 1.000000000
7879 3665 1.000000000
7879 3714 1.000000000
7880 3666 1.000000000
7880 3715 1.000000000
7881 3666 1.000000000
7881 3715 1.000000000
7882 3667 1.000000000
7882 3716 1.000000000
7883 3667 1.000000000
7883 3716 1.000000000
7884 3668 1.000000000
7884 3717 1.000000000
7885 3668 1.000000000
7885 3717 1.000000000
7886 3669 1.000000000
7886 3718 1.000000000
7887 3669 1.000000000
7887 3718 1.000000000
7888 3670 1.000000000
7888 3719 1.000000000
7889 3670 1.000000000
7889 3719 1.000000000
7890 3671 1.000000000
7890 3720 1.000000000
7891 3671 1.000000000
7891 3720 1.000000000
7892 3672 1.000000000
7892 3721 1.000000000
7893 3672 1.000000000
7893 3721 1.000000000
7894 3673 1.000000000
7894 3722 1.000000000
7895 3673 1.000000000
7895 3722 1.000000000
7896 3674 1.000000000
7896 3723 1.000000000
7897 3674 1.000000000
7897 3723 1.000000000
7898 3675 1.000000000
7898 3724 1.000000000
7899 3675 1.000000000
7899 3724 1.000000000
7902 3676 1.000000000
7902 3725 1.000000000
7903 3676 1.000000000
7903 3725 1.000000000
7904 3677 1.000000000
7904 3726 1.000000000
7905 3677 1.000000000
7905 3726 1.000000000
7906 3678 1.000000000
7906 3727 1.000000000
7907 3678 1.000000000
7907 3727 1.000000000
7908 3679 1.000000000
7908 3728 1.000000000
7909 3679 1.000000000
7909 3728 1.000000000
7910 3680 1.000000000
7910 3729 1.000000000
7911 3680 1.000000000
7911 3729 1.000000000
7912 3681 1.000000000
7912 3730 1.000000000
7913 3681 1.000000000
7913 3730 1.000000000
7914 3682 1.000000000
7914 3731 1.000000000
7915 3682 1.000000000
7915 3731 1.000000000
7916 3683 1.000000000
7916 3732 1.000000000
7917 3683 1.000000000
7917 3732 1.000000000
7918 3684 1.000000000
7918 3733 1.000000000
7919 3684 1.000000000
7919 3733 1.000000000
7920 3685 1.000000000
7920 3734 1.000000000
7921 3685 1.000000000
7921 3734 1.000000000
7922 3686 1.000000000
7922 3735 1.000000000
7923 3686 1.000000000
7923 3735 1.000000000
7924 3687 1.000000000
7924 3736 1.000000000
7925 3687 1.000000000
7925 3736 1.000000000
7926 3688 1.000000000
7926 3737 1.000000000
7927 3688 1.000000000
7927 3737 1.000000000
7928 3689 1.000000000
7928 3738 1.000000000
7929 3689 1.000000000
7929 3738 1.000000000
7930 3690 1.000000000
7930 3739 1.000000000
7931 3690 1.000000000
7931 3739 1.000000000
7932 3691 1.000000000
7932 3740 1.000000000
7933 3691 1.000000000
7933 3740 1.000000000
7934 3692 1.000000000
7934 3741 1.000000000
7935 3692 1.000000000
7935 3741 1.000000000
7936 3693 1.000000000
7936 3742 1.000000000
7937 3693 1.000000000
7937 3742 1.000000000
7938 3694 1.000000000
7938 3743 1.000000000
7939 3694 1.000000000
7939 3743 1.000000000
7940 3695 1.000000000
7940 3744 1.000000000
7941 3695 1.000000000
7941 3744 1.000000000
7942 3696 1.000000000
7942 3745 1.000000000
7943 3696 1.000000000
7943 3745 1.000000000
7944 3697 1.000000000
7944 3746 1.000000000
7945 3697 1.000000000
7945 3746 1.000000000
7946 3698 1.000000000
7946 3747 1.000000000
7947 3698 1.000000000
7947 3747 1.000000000
7948 3699 1.000000000
7948 3748 1.000000000
7949 3699 1.000000000
7949 3748 1.000000000
7950 3700 1.000000000
7950 3749 1.000000000
7951 3700 1.000000000
7951 3749 1.000000000
7952 3701 1.000000000
7952 3750 1.000000000
7953 3701 1.000000000
7953 3750 1.000000000
7954 3702 1.000000000
7954 3751 1.000000000
7955 3702 1.000000000
7955 3751 1.000000000
7956 3703 1.000000000
7956 3752 1.000000000
7957 3703 1.000000000
7957 3752 1.000000000
7958 3704 1.000000000
7958 3753 1.000000000
7959 3704 1.000000000
7959 3753 1.000000000
7960 3705 1.000000000
7960 3754 1.000000000
7961 3705 1.000000000
7961 3754 1.000000000
7962 3706 1.000000000
7962 3755 1.000000000
7963 3706 1.000000000
7963 3755 1.000000000
7964 3707 1.000000000
7964 3756 1.000000000
7965 3707 1.000000000
7965 3756 1.000000000
7966 3708 1.000000000
7966 3757 1.000000000
7967 3708 1.000000000
7967 3757 1.000000000
7968 3709 1.000000000
7968 3758 1.000000000
7969 3709 1.000000000
7969 3758 1.000000000
7970 3710 1.000000000
7970 3759 1.000000000
7971 3710 1.000000000
7971 3759 1.000000000
7972 3711 1.000000000
7972 3760 1.000000000
7973 3711 1.000000000
7973 3760 1.000000000
7974 3712 1.000000000
7974 3761 1.000000000
7975 3712 1.000000000
7975 3761 1.000000000
7976 3713 1.000000000
7976 3762 1.000000000
7977 3713 1.000000000
7977 3762 1.000000000
7978 3714 1.000000000
7978 3763 1.000000000
7979 3714 1.000000000
7979 3763 1.000000000
7980 3715 1.000000000
7980 3764 1.000000000
7981 3715 1.000000000
7981 3764 1.000000000
7982 3716 1.000000000
7982 3765 1.000000000
7983 3716 1.000000000
7983 3765 1.000000000
7984 3717 1.000000000
7984 3766 1.000000000
7985 3717 1.000000000
7985 3766 1.000000000
7986 3718 1.000000000
7986 3767 1.000000000
7987 3718 1.000000000
7987 3767 1.000000000
7988 3719 1.000000000
7988 3768 1.000000000
7989 3719 1.000000000
7989 3768 1.000000000
7990 3720 1.000000000
7990 3769 1.000000000
7991 3720 1.000000000
7991 3769 1.000000000
7992 3721 1.000000000
7992 3770 1.000000000
7993 3721 1.000000000
7993 3770 1.000000000
7994 3722 1.000000000
7994 3771 1.000000000
7995 3722 1.000000000
7995 3771 1.000000000
7996 3723 1.000000000
7996 3772 1.000000000
7997 3723 1.000000000
7997 3772 1.000000000
7998 3724 1.000000000
7998 3773 1.000000000
7999 3724 1.000000000
7999 3773 1.000000000
8002 3725 1.000000000
8002 3774 1.000000000
8003 3725 1.000000000
8003 3774 1.000000000
8004 3726 1.000000000
8004 3775 1.000000000
8005 3726 1.000000000
8005 3775 1.000000000
8006 3727 1.000000000
8006 3776 1.000000000
8007 3727 1.000000000
8007 3776 1.000000000
8008 3728 1.000000000
8008 3777 1.000000000
8009 3728 1.000000000
8009 3777 1.000000000
8010 3729 1.000000000
8010 3778 1.000000000
8011 3729 1.000000000
8011 3778 1.000000000
8012 3730 1.000000000
8012 3779 1.000000000
8013 3730 1.000000000
8013 3779 1.000000000
8014 3731 1.000000000
8014 3780 1.000000000
8015 3731 1.000000000
8015 3780 1.000000000
8016 3732 1.000000000
8016 3781 1.000000000
8017 3732 1.000000000
8017 3781 1.000000000
8018 3733 1.000000000
8018 3782 1.000000000
8019 3733 1.000000000
8019 3782 1.000000000
8020 3734 1.000000000
8020 3783 1.000000000
8021 3734 1.000000000
8021 3783 1.000000000
8022 3735 1.000000000
8022 3784 1.000000000
8023 3735 1.000000000
8023 3784 1.000000000
8024 3736 1.000000000
8024 3785 1.000000000
8025 3736 1.000000000
8025 3785 1.000000000
8026 3737 1.000000000
8026 3786 1.000000000
8027 3737 1.000000000
8027 3786 1.000000000
8028 3738 1.000000000
8028 3787 1.000000000
8029 3738 1.000000000
8029 3787 1.000000000
8030 3739 1.000000000
8030 3788 1.000000000
8031 3739 1.000000000
8031 3788 1.000000000
8032 3740 1.000000000
8032 3789 1.000000000
8033 3740 1.000000000
8033 3789 1.000000000
8034 3741 1.000000000
8034 3790 1.000000000
8035 3741 1.000000000
8035 3790 1.000000000
8036 3742 1.000000000
8036 3791 1.000000000
8037 3742 1.000000000
8037 3791 1.000000000
8038 3743 1.000000000
8038 3792 1.000000000
8039 3743 1.000000000
8039 3792 1.000000000
8040 3744 1.000000000
8040 3793 1.000000000
8041 3744 1.000000000
8041 3793 1.000000000
8042 3745 1.000000000
8042 3794 1.000000000
8043 3745 1.000000000
8043 3794 1.000000000
8044 3746 1.000000000
8044 3795 1.000000000
8045 3746 1.000000000
8045 3795 1.000000000
8046 3747 1.000000000
8046 3796 1.000000000
8047 3747 1.000000000
8047 3796 1.000000000
8048 3748 1.000000000
8048 3797 1.000000000
8049 3748 1.000000000
8049 3797 1.000000000
8050 3749 1.000000000
8050 3798 1.000000000
8051 3749 1.000000000
8051 3798 1.000000000
8052 3750 1.000000000
8052 3799 1.000000000
8053 3750 1.000000000
8053 3799 1.000000000
8054 3751 1.000000000
8054 3800 1.000000000
8055 3751 1.000000000
8055 3800 1.000000000
8056 3752 1.000000000
8056 3801 1.000000000
8057 3752 1.000000000
8057 3801 1.000000000
8058 3753 1.000000000
8058 3802 1.000000000
8059 3753 1.000000000
8059 3802 1.000000000
8060 3754 1.000000000
8060 3803 1.000000000
8061 3754 1.000000000
8061 3803 1.000000000
8062 3755 1.000000000
8062 3804 1.000000000
8063 3755 1.000000000
8063 3804 1.000000000
8064 3756 1.000000000
8064 3805 1.000000000
8065 3756 1.000000000
8065 3805 1.000000000
8066 3757 1.000000000
8066 3806 1.000000000
8067 3757 1.000000000
8067 3806 1.000000000
8068 3758 1.000000000
8068 3807 1.000000000
8069 3758 1.000000000
8069 3807 1.000000000
8070 3759 1.000000000
8070 3808 1.000000000
8071 3759 1.000000000
8071 3808 1.000000000
8072 3760 1.000000000
8072 3809 1.000000000
8073 3760 1.000000000
8073 3809 1.000000000
8074 3761 1.000000000
8074 3810 1.000000000
8075 3761 1.000000000
8075 3810 1.000000000
8076 3762 1.000000000
8076 3811 1.000000000
8077 3762 1.000000000
8077 3811 1.000000000
8078 3763 1.000000000
8078 3812 1.000000000
8079 3763 1.000000000
8079 3812 1.000000000
8080 3764 1.000000000
8080 3813 1.000000000
8081 3764 1.000000000
8081 3813 1.000000000
8082 3765 1.000000000
8082 3814 1.000000000
8083 3765 1.000000000
8083 3814 1.000000000
8084 3766 1.000000000
8084 3815 1.000000000
8085 3766 1.000000000
8085 3815 1.000000000
8086 3767 1.000000000
8086 3816 1.000000000
8087 3767 1.000000000
8087 3816 1.000000000
8088 3768 1.000000000
8088 3817 1.000000000
8089 3768 1.000000000
8089 3817 1.000000000
8090 3769 1.000000000
8090 3818 1.000000000
8091 3769 1.000000000
8091 3818 1.000000000
8092 3770 1.000000000
8092 3819 1.000000000
8093 3770 1.000000000
8093 3819 1.000000000
8094 3771 1.000000000
8094 3820 1.000000000
8095 3771 1.000000000
8095 3820 1.000000000
8096 3772 1.000000000
8096 3821 1.000000000
8097 3772 1.000000000
8097 3821 1.000000000
8098 3773 1.000000000
8098 3822 1.000000000
8099 3773 1.000000000
8099 3822 1.000000000
8102 3774 1.000000000
8102 3823 1.000000000
8103 3774 1.000000000
8103 3823 1.000000000
8104 3775 1.000000000
8104 3824 1.000000000
8105 3775 1.000000000
8105 3824 1.000000000
8106 3776 1.000000000
8106 3825 1.000000000
8107 3776 1.000000000
8107 3825 1.000000000
8108 3777 1.000000000
8108 3826 1.000000000
8109 3777 1.000000000
8109 3826 1.000000000
8110 3778 1.000000000
8110 3827 1.000000000
8111 3778 1.000000000
8111 3827 1.000000000
8112 3779 1.000000000
8112 3828 1.000000000
8113 3779 1.000000000
8113 3828 1.000000000
8114 3780 1.000000000
8114 3829 1.000000000
8115 3780 1.000000000
8115 3829 1.000000000
8116 3781 1.000000000
8116 3830 1.000000000
8117 3781 1.000000000
8117 3830 1.000000000
8118 3782 1.000000000
8118 3831 1.000000000
8119 3782 1.000000000
8119 3831 1.000000000
8120 3783 1.000000000
8120 3832 1.000000000
8121 3783 1.000000000
8121 3832 1.000000000
8122 3784 1.000000000
8122 3833 1.000000000
8123 3784 1.000000000
8123 3833 1.000000000
8124 3785 1.000000000
8124 3834 1.000000000
8125 3785 1.000000000
8125 3834 1.000000000
8126 3786 1.000000000
8126 3835 1.000000000
8127 3786 1.000000000
8127 3835 1.000000000
8128 3787 1.000000000
8128 3836 1.000000000
8129 3787 1.000000000
8129 3836 1.000000000
8130 3788 1.000000000
8130 3837 1.000000000
8131 3788 1.000000000
8131 3837 1.000000000
8132 3789 1.000000000
8132 3838 1.000000000
8133 3789 1.000000000
8133 3838 1.000000000
8134 3790 1.000000000
8134 3839 1.000000000
8135 3790 1.000000000
8135 3839 1.000000000
8136 3791 1.000000000
8136 3840 1.000000000
8137 3791 1.000000000
8137 3840 1.000000000
8138 3792 1.000000000
8138 3841 1.000000000
8139 3792 1.000000000
8139 3841 1.000000000
8140 3793 1.000000000
8140 3842 1.000000000
8141 3793 1.000000000
8141 3842 1.000000000
8142 3794 1.000000000
8142 3843 1.000000000
8143 3794 1.000000000
8143 3843 1.000000000
8144 3795 1.000000000
8144 3844 1.000000000
8145 3795 1.000000000
8145 3844 1.000000000
8146 3796 1.000000000
8146 3845 1.000000000
8147 3796 1.000000000
8147 3845 1.000000000
8148 3797 1.000000000
8148 3846 1.000000000
8149 3797 1.000000000
8149 3846 1.000000000
8150 3798 1.000000000
8150 3847 1.000000000
8151 3798 1.000000000
8151 3847 1.000000000
8152 3799 1.000000000
8152 3848 1.000000000
8153 3799 1.000000000
8153 3848 1.000000000
8154 3800 1.000000000
8154 3849 1.000000000
8155 3800 1.000000000
8155 3849 1.000000000
8156 3801 1.000000000
8156 3850 1.000000000
8157 3801 1.000000000
8157 3850 1.000000000
8158 3802 1.000000000
8158 3851 1.000000000
8159 3802 1.000000000
8159 3851 1.000000000
8160 3803 1.000000000
8160 3852 1.000000000
8161 3803 1.000000000
8161 3852 1.000000000
8162 3804 1.000000000
8162 3853 1.000000000
8163 3804 1.000000000
8163 3853 1.000000000
8164 3805 1.000000000
8164 3854 1.000000000
8165 3805 1.000000000
8165 3854 1.000000000
8166 3806 1.000000000
8166 3855 1.000000000
8167 3806 1.000000000
8167 3855 1.000000000
8168 3807 1.000000000
8168 3856 1.000000000
8169 3807 1.000000000
8169 3856 1.000000000
8170 3808 1.000000000
8170 3857 1.000000000
8171 3808 1.000000000
8171 3857 1.000000000
8172 3809 1.000000000
8172 3858 1.000000000
8173 3809 1.000000000
8173 3858 1.000000000
8174 3810 1.000000000
8174 3859 1.000000000
8175 3810 1.000000000
8175 3859 1.000000000
8176 3811 1.000000000
8176 3860 1.000000000
8177 3811 1.000000000
8177 3860 1.000000000
8178 3812 1.000000000
8178 3861 1.000000000
8179 3812 1.000000000
8179 3861 1.000000000
8180 3813 1.000000000
8180 3862 1.000000000
8181 3813 1.000000000
8181 3862 1.000000000
8182 3814 1.000000000
8182 3863 1.000000000
8183 3814 1.000000000
8183 3863 1.000000000
8184 3815 1.000000000
8184 3864 1.000000000
8185 3815 1.000000000
8185 3864 1.000000000
8186 3816 1.000000000
8186 3865 1.000000000
8187 3816 1.000000000
8187 3865 1.000000000
8188 3817 1.000000000
8188 3866 1.000000000
8189 3817 1.000000000
8189 3866 1.000000000
8190 3818 1.000000000
8190 3867 1.000000000
8191 3818 1.000000000
8191 3867 1.000000000
8192 3819 1.000000000
8192 3868 1.000000000
8193 3819 1.000000000
8193 3868 1.000000000
8194 3820 1.000000000
8194 3869 1.000000000
8195 3820 1.000000000
8195 3869 1.000000000
8196 3821 1.000000000
8196 3870 1.000000000
8197 3821 1.000000000
8197 3870 1.000000000
8198 3822 1.000000000
8198 3871 1.000000000
8199 3822 1.000000000
8199 3871 1.000000000
8202 3823 1.000000000
8202 3872 1.000000000
8203 3823 1.000000000
8203 3872 1.000000000
8204 3824 1.000000000
8204 3873 1.000000000
8205 3824 1.000000000
8205 3873 1.000000000
8206 3825 1.000000000
8206 3874 1.000000000
8207 3825 1.000000000
8207 3874 1.000000000
8208 3826 1.000000000
8208 3875 1.000000000
8209 3826 1.000000000
8209 3875 1.000000000
8210 3827 1.000000000
8210 3876 1.000000000
8211 3827 1.000000000
8211 3876 1.000000000
8212 3828 1.000000000
8212 3877 1.000000000
8213 3828 1.000000000
8213 3877 1.000000000
8214 3829 1.000000000
8214 3878 1.000000000
8215 3829 1.000000000
8215 3878 1.000000000
8216 3830 1.000000000
8216 3879 1.000000000
8217 3830 1.000000000
8217 3879 1.000000000
8218 3831 1.000000000
8218 3880 1.000000000
8219 3831 1.000000000
8219 3880 1.000000000
8220 3832 1.000000000
8220 3881 1.000000000
8221 3832 1.000000000
8221 3881 1.000000000
8222 3833 1.000000000
8222 3882 1.000000000
8223 3833 1.000000000
8223 3882 1.000000000
8224 3834 1.000000000
8224 3883 1.000000000
8225 3834 1.000000000
8225 3883 1.000000000
8226 3835 1.000000000
8226 3884 1.000000000
8227 3835 1.000000000
8227 3884 1.000000000
8228 3836 1.000000000
8228 3885 1.000000000
8229 3836 1.000000000
8229 3885 1.000000000
8230 3837 1.000000000
8230 3886 1.000000000
8231 3837 1.000000000
8231 3886 1.000000000
8232 3838 1.000000000
8232 3887 1.000000000
8233 3838 1.000000000
8233 3887 1.000000000
8234 3839 1.000000000
8234 3888 1.000000000
8235 3839 1.000000000
8235 3888 1.000000000
8236 3840 1.000000000
8236 3889 1.000000000
8237 3840 1.000000000
8237 3889 1.000000000
8238 3841 1.000000000
8238 3890 1.000000000
8239 3841 1.000000000
8239 3890 1.000000000
8240 3842 1.000000000
8240 3891 1.000000000
8241 3842 1.000000000
8241 3891 1.000000000
8242 3843 1.000000000
8242 3892 1.000000000
8243 3843 1.000000000
8243 3892 1.000000000
8244 3844 1.000000000
8244 3893 1.000000000
8245 3844 1.000000000
8245 3893 1.000000000
8246 3845 1.000000000
8246 3894 1.000000000
8247 3845 1.000000000
8247 3894 1.000000000
8248 3846 1.000000000
8248 3895 1.000000000
8249 3846 1.000000000
8249 3895 1.000000000
8250 3847 1.000000000
8250 3896 1.000000000
8251 3847 1.000000000
8251 3896 1.000000000
8252 3848 1.000000000
8252 3897 1.000000000
8253 3848 1.000000000
8253 3897 1.000000000
8254 3849 1.000000000
8254 3898 1.000000000
8255 3849 1.000000000
8255 3898 1.000000000
8256 3850 1.000000000
8256 3899 1.000000000
8257 3850 1.000000000
8257 3899 1.000000000
8258 3851 1.000000000
8258 3900 1.000000000
8259 3851 1.000000000
8259 3900 1.000000000
8260 3852 1.000000000
8260 3901 1.000000000
8261 3852 1.000000000
